id,lemma_key,word,standardized,chinese,phonetic,phrase,phrase_translation,difficulty,category,status,created_at,updated_at
"15568","lonely","lonely","lonely","孤独的","/ˈloʊnli/","Feel lonely","感到孤独","intermediate","emotion","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14759","long","long","long","长的","/long/","Long snake","长长的蛇","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14740","look","look","look","看","/look/","Look here","看这边","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16025","loom","Loom","Loom","织布机","/lum/","loom banner patterns","织布机旗帜图案","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16184","looting","Looting","Looting","抢夺","/ˈlutɪŋ/","looting sword","抢夺剑","intermediate","enchantment_weapon","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14765","loud","loud","loud","吵闹的","/loud/","Loud playground","吵闹的操场","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15562","love","love","love","爱","/lʌv/","I love you","我爱你","basic","emotion","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16194","loyalty","Loyalty","Loyalty","忠诚","/ˈlɔɪəlti/","loyalty trident","忠诚三叉戟","intermediate","enchantment_trident","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16712","luck","Luck","Luck","幸运","/lʌk/","luck effect","幸运效果","advanced","positive_effect","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16204","luck of the sea","Luck of the Sea","Luck of the Sea","海之眷顾","/lʌk ʌv ði si/","luck of the sea fishing rod","海之眷顾钓鱼竿","intermediate","enchantment_fishing","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15980","lukewarm ocean","Lukewarm Ocean","Lukewarm Ocean","温水海洋","/ˈlukˌwɔrm ˈoʊʃən/","temperate lukewarm ocean","温带温水海洋","intermediate","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14806","lunch","lunch","lunch","午餐","/lunch/","Eat lunch","吃午餐","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15727","lunch box","lunch box","lunch box","午餐盒","/lʌntʃ bɒks/","Pack your lunch in the lunch box","把午餐装进午餐盒","basic","school","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16205","lure","Lure","Lure","饵钓","/lʊr/","lure fishing rod","饵钓钓鱼竿","basic","enchantment_fishing","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15981","lush caves","Lush Caves","Lush Caves","繁茂洞穴","/lʌʃ keɪvz/","underground lush caves","地下繁茂洞穴","advanced","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17126","lutetium","lutetium","Lutetium","Lutetium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16676","mace","Mace","Mace","重锤","/meɪs/","heavy mace weapon","重型锤子武器","advanced","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16758","magenta","Magenta","Magenta","???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17235","magenta dye","magentadye","Magenta Dye","?????","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17236","magenta glazed terracotta","magentaglazedterracotta","Magenta Glazed Terracotta","???????","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16415","magma","Magma","Magma","岩浆块","","","","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16026","magma block","Magma Block","Magma Block","岩浆块","/ˈmægmə blɑk/","magma block damage","岩浆块伤害","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16652","magma cream","Magma Cream","Magma Cream","岩浆膏","/ˈmægmə krim/","brew fire resistance potion","酿造抗火药水","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16245","magma cube","Magma Cube","Magma Cube","岩浆怪","/ˈmæɡmə kjub/","nether magma cube","下界岩浆怪","intermediate","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17237","magmacream","magmacream","Magmacream","Magmacream","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17238","magmacube spawn egg","magmacubespawnegg","Magmacube Spawn Egg","Magmacube???","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17063","magnesium","magnesium","Magnesium","Magnesium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15483","magnet","magnet","magnet","磁铁","/ˈmæɡnət/","Strong magnet","强磁铁","intermediate","science","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15745","magnetic letters","magnetic letters","magnetic letters","磁性字母","/mæɡˈnet.ɪk ˈlet.ərz/","Spell your name with the magnetic letters","用磁性字母拼出你的名字","basic","school","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15737","magnifying glass","magnifying glass","magnifying glass","放大镜","/ˈmæɡ.nə.faɪ.ɪŋ ˌɡlæs/","Look at the leaf with a magnifying glass","用放大镜观察树叶","basic","school","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15597","make","make","make","制作","/meɪk/","Make cake","做蛋糕","basic","verb","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16920","mall","Mall","Mall","Mall","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15494","mammal","mammal","mammal","哺乳动物","/ˈmæməl/","Whale is a mammal","鲸鱼是哺乳动物","intermediate","biology","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17077","manganese","manganese","Manganese","Manganese","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16137","mangrove leaves","Mangrove Leaves","Mangrove Leaves","红树树叶","/ˈmæŋɡroʊv livz/","green mangrove leaves","绿色的红树树叶","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16135","mangrove log","Mangrove Log","Mangrove Log","红树原木","/ˈmæŋɡroʊv lɔɡ/","swamp mangrove log","沼泽红树原木","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16136","mangrove planks","Mangrove Planks","Mangrove Planks","红树木板","/ˈmæŋɡroʊv plæŋks/","red mangrove planks","红色的红树木板","intermediate","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16623","mangrove propagule","Mangrove Propagule","Mangrove Propagule","红树胎生苗","/ˈmæŋɡroʊv ˈprɑpəɡjul/","mangrove tree propagule","红树胎生苗","intermediate","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15982","mangrove swamp","Mangrove Swamp","Mangrove Swamp","红树林沼泽","/ˈmæŋɡroʊv swæmp/","tropical mangrove swamp","热带红树林沼泽","advanced","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16321","mangrove tree","Mangrove Tree","Mangrove Tree","红树","/ˈmæŋɡroʊv tri/","swamp mangrove tree","沼泽红树","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16322","mansion","Mansion","Mansion","林地府邸","/ˈmænʃən/","woodland mansion structure","林地府邸结构","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14733","manta ray","Manta Ray","manta ray","蝠鲼","/ˈmæntə reɪ/","I glide gracefully through the ocean!","我在海洋中优雅滑翔！","medium","creature","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14903","many","many","many","许多","/many/","Many little stars","许多小星星","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16423","map","Map","Map","地图","/mæp/","explore with map","用地图探索","basic","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16828","marine","marine","Marine","Marine","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14801","marker","marker","marker","记号笔","/marker/","Colorful markers","彩色记号笔","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17168","masoned","masoned","Masoned","Masoned","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16947","master","master","Master","Master","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14812","math","math","math","数学","/math/","Learn math","学数学","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17509","matte","matte","matte","哑光","/mæt/","Matte finish","哑光表面","basic","color","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15580","may","may","may","可能","/meɪ/","May I play?","我可以玩吗？","intermediate","question","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15630","maybe","maybe","maybe","也许","/ˈmeɪbi/","Maybe later","也许稍后","intermediate","common","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15983","meadow","Meadow","Meadow","草甸","/ˈmɛdoʊ/","mountain meadow biome","山地草甸生物群系","advanced","biome","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16874","meal","Meal","Meal","Meal","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17510","meat","meat","meat","肉","/miːt/","Fresh meat","新鲜的肉","basic","food","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15273","mechanic","mechanic","mechanic","机械师","/məˈkænɪk/","Fix car mechanic","修车的机械师","advanced","job","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15309","medicine","medicine","medicine","药","/ˈmedəsən/","Take medicine","吃药","intermediate","health","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15199","meet at base","Meet at base","Meet at base","在基地见面","","Meet at base","在基地见面","basic","common_scenarios","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17052","meitnerium","meitnerium","Meitnerium","Meitnerium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16921","mellohi","Mellohi","Mellohi","Mellohi","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15420","melody","melody","melody","旋律","/ˈmelədi/","Beautiful melody","美丽的旋律","intermediate","music","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16027","melon","Melon","Melon","西瓜","/ˈmɛlən/","melon stem growing","西瓜茎生长","basic","block","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16662","melon seeds","Melon Seeds","Melon Seeds","西瓜种子","/ˈmɛlən sidz/","plant melon seeds","种植西瓜种子","basic","item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17239","melonseeds","melonseeds","Melonseeds","Melonseeds","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17240","melonslice","melonslice","Melonslice","Melonslice","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17300","membrane","membrane","Membrane","Membrane","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17044","mendelevium","mendelevium","Mendelevium","Mendelevium","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16201","mending","Mending","Mending","经验修补","/ˈmɛndɪŋ/","mending tool","经验修补工具","advanced","enchantment_universal","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17135","mercury","mercury","Mercury","Mercury","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17265","mesiodistal","mesiodistal","Mesiodistal","Mesiodistal","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15444","microscope","microscope","microscope","显微镜","/ˈmaɪkrəˌskoʊp/","Look through microscope","通过显微镜观察","advanced","learning","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15306","microwave","microwave","microwave","微波炉","/ˈmaɪkroʊweɪv/","Heat in microwave","在微波炉里加热","advanced","kitchen","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15340","midnight","midnight","midnight","午夜","/ˈmɪdnaɪt/","At midnight","在午夜","intermediate","time","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15222","milk","Milk","Milk","牛奶","/mɪlk/","drink milk","喝牛奶","basic","food","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16732","milk bucket","Milk Bucket","Milk Bucket","奶桶","/mɪlk ˈbʌkɪt/","milk bucket clear effects","奶桶清除效果","basic","utility_item","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17241","milkbucket","milkbucket","Milkbucket","Milkbucket","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14611","mine","Mine","Mine","挖掘","/maɪn/","mine diamonds","挖钻石","basic","verb","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16246","minecart","Minecart","Minecart","矿车","/ˈmaɪnˌkɑrt/","rail transport minecart","铁路运输矿车","basic","entity","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15820","minecraft","Minecraft","Minecraft","Minecraft","/ˈmaɪnkræft/","minecraft tab","Minecraft标签","basic","advancement_tab","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16323","mineshaft","Mineshaft","Mineshaft","废弃矿井","/ˈmaɪnˌʃæft/","abandoned mineshaft tunnels","废弃矿井隧道","intermediate","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16692","mining fatigue","Mining Fatigue","Mining Fatigue","挖掘疲劳","/ˈmaɪnɪŋ fəˈtiːɡ/","mining fatigue effect","挖掘疲劳效果","intermediate","negative_effect","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15320","minute","minute","minute","分钟","/ˈmɪnət/","One minute","一分钟","basic","time","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15553","mirror","mirror","mirror","镜子","/ˈmɪrər/","Look in mirror","照镜子","basic","daily","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15467","mist","mist","mist","薄雾","/mɪst/","Light mist","轻雾","intermediate","weather","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16889","mite","mite","Mite","Mite","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"14943","mittens","mittens","mittens","连指手套","/mittens/","Wear mittens","戴连指手套","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15511","mixture","mixture","mixture","混合物","/ˈmɪkstʃər/","Oil and water mixture","油水混合物","intermediate","chemistry","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16769","mob","mob","Mob","Mob","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16324","mobs","Mobs","Mobs","生物","/mɑbz/","hostile mobs spawning","敌对生物生成","basic","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17242","mobspawner","mobspawner","Mobspawner","Mobspawner","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17511","modern","modern","modern","现代","/ˈmɑːdərn/","Modern technology","现代技","intermediate","adjective","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17244","mojangbannerpattern","mojangbannerpattern","Mojangbannerpattern","Mojangbannerpattern","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15509","molecule","molecule","molecule","分子","/ˈmɑːlɪkjuːl/","Water molecule","水分子","advanced","chemistry","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"17095","molybdenum","molybdenum","Molybdenum","Molybdenum","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15054","mom","mom","mom","妈妈","/mom/","I love mom","我爱妈妈","basic","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15034","monkey","monkey","monkey","猴子","/monkey/","Playful monkey","顽皮的猴子","intermediate","general","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16325","monolith","Monolith","Monolith","独石柱","/ˈmɑnəlɪθ/","stone monolith pillar","石头独石柱","advanced","environment","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"16768","monster","Monster","Monster","Monster","","","","","","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
"15870","monster hunter","Monster Hunter","Monster Hunter","怪物猎人","/ˈmɑnstər ˈhʌntər/","kill any hostile mob","杀死任意敌对生物","basic","advancement_adventure","active","2026-02-18T08:53:01.821Z","2026-02-18T08:53:01.821Z"
